instance,time0[s],time1[s],time2[s],time3[s],time4[s],time5[s],time6[s],time7[s],time8[s],time9[s]
exhsearch_s9_d2_num2,0.000945000000001528,0.0008645000000342407,0.00089309999998477,0.0008666999999604741,0.000849000000016531,0.000865800000156014,0.0008442000000741245,0.0009737000000313856,0.0008536999998796091,0.000865800000156014
exhsearch_s9_d2_num3,0.0005498000000443426,0.0005097000000660046,0.00051050000001851,0.0004869000001690438,0.00048549999996794213,0.0005319000001691165,0.000483400000121037,0.00048029999993559613,0.00047979999999370193,0.0004817000001366978
exhsearch_s9_d2_num4,0.0013165000000299187,0.001383799999985058,0.0012828999999783264,0.0012325000000146247,0.001223200000140423,0.0012572000000545813,0.0012240999999448832,0.001234199999998964,0.0012458999999580556,0.0012850999999045598
exhsearch_s9_d2_num5,0.000444500000185144,0.00038020000010874355,0.0003724999999121792,0.00039740000011079246,0.00037339999994401296,0.0003656999999748223,0.00036449999993237725,0.00039969999988898053,0.00037389999988590716,0.00036599999998543353
exhsearch_s9_d2_num6,0.002927199999930963,0.002833799999962139,0.0028408000000581524,0.002839800000174364,0.0028606000000763743,0.0029053000000658358,0.0028789999998934945,0.0028497999999217427,0.0028777999998510495,0.002807699999948454
exhsearch_s9_d2_num7,0.00035249999996267434,0.00028339999994386744,0.00027160000013282115,0.00026929999989988573,0.0002670999999736523,0.00026789999992615776,0.00030309999988276104,0.0004229999999552092,0.0002830999999332562,0.0002770000000964501
exhsearch_s9_d2_num8,0.0012532000000646804,0.0012084999998478452,0.001207600000043385,0.0012303999999403459,0.001185599999871556,0.0011748000001716719,0.0011927999998988525,0.0012019000000691449,0.0011852000000089902,0.0011832000000140397
exhsearch_s9_d2_num9,0.00044150000007903145,0.0003703999998379004,0.00035980000006929913,0.0003574999998363637,0.00035420000017438724,0.0003555000000687869,0.0003532999999151798,0.00035520000005817565,0.0003509000000576634,0.0003538000000844477
exhsearch_s9_d3_num1,0.004069899999876725,0.004150400000071386,0.004006800000070143,0.00401970000007168,0.004092899999932342,0.005274699999972654,0.0041639999999461,0.003993199999968056,0.0040367999999944,0.004040199999963079
exhsearch_s9_d3_num10,0.01565289999984998,0.01639019999993252,0.01619499999992513,0.016134400000055393,0.01610619999996743,0.016213900000138892,0.016017099999999118,0.015931500000078813,0.016284000000041488,0.01649520000000848
exhsearch_s9_d3_num2,0.0037978000000293832,0.0037308999999368098,0.003718700000035824,0.003685199999836186,0.003939700000046287,0.0037741999999525433,0.003704800000150499,0.0036921999999321997,0.0037041999999019026,0.003874600000017381
exhsearch_s9_d3_num3,0.012781299999915063,0.012905799999998635,0.013142600000037419,0.012998800000104893,0.012923300000011295,0.013022599999885642,0.013025299999981144,0.013001300000041738,0.012941999999839027,0.012926600000128019
exhsearch_s9_d3_num4,0.003152300000010655,0.0031787999998869054,0.0031343000000561005,0.003216500000007727,0.00314650000018446,0.003157899999905567,0.0031790999998975167,0.003232999999909225,0.003155399999968722,0.003130900000087422
exhsearch_s9_d3_num5,0.021085299999867857,0.0218265999999403,0.021866199999976743,0.021648600000162332,0.021520799999962037,0.021481600000015533,0.021542299999964598,0.021469400000114547,0.021719800000028044,0.021573400000079346
exhsearch_s9_d3_num6,0.002062500000192813,0.0019236000000546483,0.001949300000205767,0.0019758000000820175,0.001987899999903675,0.0019386999999824184,0.0020108999999592925,0.0019404999998187122,0.0019777999998495943,0.0019494999999096763
exhsearch_s9_d3_num7,0.002133700000058525,0.002193900000065696,0.0020952999998371524,0.0020808999997825595,0.0021613999999772204,0.002148300000044401,0.0021096000000397908,0.0021031999999649997,0.0021129000001565146,0.0021318999999948574
exhsearch_s9_d3_num8,0.007861900000079913,0.0074826000000030035,0.007417600000053426,0.007375500000080137,0.007466499999964071,0.007277700000031473,0.007329900000058842,0.0075499999998100975,0.007388200000150391,0.007354000000077576
exhsearch_s9_d3_num9,0.003124000000070737,0.002998199999865392,0.0028916999999637483,0.0030572999999094463,0.002898700000059762,0.0031334000000242668,0.00309930000003078,0.003067399999963527,0.003193799999962721,0.0033218000000942993
exhsearch_s9_d4_num1,0.4386216999998851,0.44453629999998157,0.44012659999998505,0.44117069999992964,0.4384147999999186,0.43794420000017453,0.4371339000001626,0.4376861999999164,0.4364184999999452,0.43807010000000446
exhsearch_s9_d4_num10,0.2719159999999192,0.27171150000003763,0.27243559999988065,0.2718101000000388,0.27411979999988034,0.27358219999996436,0.27290530000004765,0.2735685000000103,0.2732310999999754,0.2734779999998409
exhsearch_s9_d4_num2,0.11475059999997939,0.11437120000005052,0.11403119999999944,0.11440240000001722,0.11467369999991206,0.11408379999988938,0.11423419999982798,0.11423659999991287,0.11449740000011843,0.11451089999991382
exhsearch_s9_d4_num3,0.05973260000018854,0.05644280000001345,0.060985500000015236,0.06450299999983145,0.059720499999912136,0.05622040000002926,0.061188399999991816,0.06094419999999445,0.06083130000001802,0.06097969999996167
exhsearch_s9_d4_num4,0.08110500000020693,0.0778035999999247,0.08269330000007358,0.0824163000002045,0.08259190000012495,0.08256280000000515,0.08674030000020139,0.07806050000021969,0.08682739999994737,0.07784809999998288
exhsearch_s9_d4_num5,0.19693699999993441,0.1985041000000365,0.20046780000006947,0.19884120000006078,0.20010469999988345,0.19927199999983713,0.19986189999985982,0.19849030000000312,0.19807839999998578,0.19844199999988632
exhsearch_s9_d4_num6,0.16888300000005074,0.16871050000008836,0.1696443000000727,0.1690189000000828,0.16878539999993336,0.16939049999996314,0.16913270000009106,0.16944189999981063,0.1707174999999097,0.17057120000004033
exhsearch_s9_d4_num7,0.256689999999935,0.25708259999987604,0.25660000000016225,0.2560026999999536,0.2552181000000928,0.255595699999958,0.25539370000001327,0.2558756999999332,0.2553909000000658,0.25568219999991015
exhsearch_s9_d4_num8,0.07409280000001672,0.07384549999983392,0.07380299999999806,0.07401219999997011,0.07382189999998445,0.07375709999996616,0.0738867999998547,0.07353779999994003,0.0737224999998034,0.07361130000003868
exhsearch_s9_d4_num9,2.709066699999994,2.7060716000000866,2.7152810000000045,2.706214999999929,2.6996288000000277,2.707037600000149,2.7138001999999233,2.717588599999999,2.6997937000001,2.706335900000113
